"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"350962",2015-07-14 05:04:10,-97.735393374,30.279613142,621629.896220537,3350446.28799598,0,7.84963553146614,2.81138304683069
"350961",2015-07-14 05:04:13,-97.735147606,30.27968687,621653.445127131,3350454.72214512,3,5.14560028297516,11.3085412598836
"350977",2015-07-14 05:04:16,-97.734983213,30.279991397,621668.88192798,3350488.6477689,3,10.9545021503776,-14.9425281217943
"350986",2015-07-14 05:04:19,-97.734646784,30.27958366,621701.745434431,3350443.82018453,3,0.255952422468302,-2.84436917662
"350994",2015-07-14 05:04:22,-97.73463979,30.279506597,621702.513291699,3350435.287077,3,5.16947566219605,0.828538854233921
"351003",2015-07-14 05:04:27,-97.734370626,30.279541375,621728.36067001,3350439.42977127,5,2.30321899972235,0.759566359377156
"351011",2015-07-14 05:04:30,-97.734298536,30.279561239,621735.270327009,3350441.70847035,3,-7.93818850819177,2.57169633591548
"351019",2015-07-14 05:04:33,-97.734545196,30.279633238,621711.455761484,3350449.42355936,3,2.25115650627089,9.69950929936022
"351033",2015-07-14 05:04:42,-97.734324479,30.280418784,621731.716170041,3350536.71914305,9,9.56377096749687,6.67681962500016
"351042",2015-07-14 05:04:45,-97.734023909,30.280596615,621760.407482943,3350556.74960193,3,7.79544477008231,7.79599996454393
"351050",2015-07-14 05:04:54,-97.733286464,30.28122258,621830.566485874,3350626.91360161,9,-1.76721921640759,-3.12388988801589
"351065",2015-07-14 05:04:57,-97.733342662,30.281138562,621825.264828225,3350617.54193194,3,6.45395026003154,0.877482330498214
"351095",2015-07-14 05:05:10,-97.732469168,30.281233036,621909.166181605,3350628.94920224,13,6.97853456993471,-1.97436323994771
"351104",2015-07-14 05:05:14,-97.732179911,30.281158975,621937.080319885,3350621.05174928,4,24.7248012538766,-6.52384507050738
"351113",2015-07-14 05:05:16,-97.731667387,30.281036279,621986.529922392,3350608.00405914,2,-6.84334672757541,3.01507805509027
"351120",2015-07-14 05:05:20,-97.731950539,30.281147844,621959.156535482,3350620.06437136,4,2.59723160543945,1.84238927438855
"351128",2015-07-14 05:05:22,-97.731896114,30.281180565,621964.350998693,3350623.74914991,2,0.481470046370911,1.05163089403262
"351136",2015-07-14 05:05:25,-97.731880733,30.281208883,621965.795408832,3350626.90404259,3,4.56491160264704,2.30799449483554
"351143",2015-07-14 05:05:28,-97.73173757,30.281269972,621979.49014364,3350633.82802607,3,2.91012319057093,0.0776002309285104
"351150",2015-07-14 05:05:31,-97.731646789,30.281271193,621988.220513212,3350634.06082677,3,-8.65455097829302,-0.45821716892533
"351161",2015-07-14 05:05:37,-97.732186903,30.281251618,621936.293207342,3350631.31152375,6,19.0078565822914,15.3550714012235
"351165",2015-07-14 05:05:40,-97.731588785,30.281661476,621993.316777089,3350677.37673796,3,-2.62648892464737,5.17569142238547
"351170",2015-07-14 05:05:43,-97.731668892,30.281802355,621985.437310315,3350692.90381222,3,0.0472840703506437,8.43182843758
"351190",2015-07-14 05:05:52,-97.731655661,30.28248696,621985.862866948,3350768.79026816,9,6.38191692895877,6.45409773522988
"351198",2015-07-14 05:05:55,-97.731454387,30.282659718,622005.008617735,3350788.15256137,3,6.0447031573276,16.2819191487506
"351206",2015-07-14 05:05:57,-97.731324933,30.282952291,622017.09802405,3350820.71639967,2,1.49532087492601,5.93098263659825
"351214",2015-07-14 05:06:00,-97.731276234,30.283112367,622021.583986674,3350838.50934758,3,2.19217873649905,8.5260350900935
"351223",2015-07-14 05:06:04,-97.73118112,30.283419171,622030.35270162,3350872.61348794,4,1.49190031323815,9.90909331012517
"351233",2015-07-14 05:06:06,-97.731147801,30.28359767,622033.336502247,3350892.43167456,2,1.91849937088167,8.57755191298202
"351242",2015-07-14 05:06:09,-97.731084982,30.28382925,622039.09200036,3350918.1643303,3,-0.45872433387558,3.84014357952401
"351251",2015-07-14 05:06:13,-97.731102273,30.283968018,622037.257103024,3350933.52490461,4,-0.0700219976133667,0.248996204696596
"351258",2015-07-14 05:06:15,-97.731103671,30.283972525,622037.117059029,3350934.02289702,2,0.930330351809971,1.39593112375587
"351266",2015-07-14 05:06:18,-97.731074171,30.284010026,622039.908050084,3350938.21069039,3,2.32262556863134,-0.439888301887549
"351277",2015-07-14 05:06:22,-97.730977796,30.283993215,622049.198552359,3350936.45113719,4,6.87355906970333,-2.70795951643959
"351285",2015-07-14 05:06:24,-97.730835517,30.283942967,622062.945670498,3350931.03521815,2,12.9905449752308,-4.84871084351713
"351293",2015-07-14 05:06:27,-97.730432078,30.283807803,622101.917305424,3350916.48908562,3,9.54130059744542,-2.27420340524986
"351301",2015-07-14 05:06:30,-97.730135312,30.283743363,622130.541207216,3350909.66647541,3,7.59538384069068,-1.44689959054813
"351309",2015-07-14 05:06:33,-97.729898944,30.283701903,622153.327358738,3350905.32577664,3,7.17529452417511,-1.42893331420297
"351317",2015-07-14 05:06:36,-97.729675671,30.283661056,622174.853242311,3350901.03897669,3,8.44199575639019,-2.05840123320619
"351324",2015-07-14 05:06:39,-97.729413114,30.283602788,622200.17922958,3350894.86377299,3,9.71836026657062,-2.07491671588893
"351332",2015-07-14 05:06:42,-97.729110758,30.283543686,622229.33431038,3350888.63902285,3,9.67809595058983,-2.48445327269534
"351341",2015-07-14 05:06:45,-97.728809801,30.283473511,622258.368598231,3350881.18566303,3,11.8944122993077,-3.44454781292006
"351350",2015-07-14 05:06:48,-97.728440061,30.283376678,622294.051835129,3350870.85201959,3,13.7839547487674,-4.71863303938881
