"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"343461",2015-07-13 19:46:31,-97.72940966,30.284295568,622199.65269235,3350971.64579489,0,-7.21024324483005,-4.66728956287261
"343484",2015-07-13 19:46:35,-97.729711647,30.284130045,622170.811719371,3350952.97663664,4,-0.00589939970005718,-1.29998802507503
"342508",2015-07-13 19:46:44,-97.729713559,30.284024494,622170.758624773,3350941.27674441,9,-3.0444085347699,0.444011507323012
"342522",2015-07-13 19:46:46,-97.729776752,30.28403312,622164.669807704,3350942.16476743,2,-0.75969269615598,0.854950897395611
"342535",2015-07-13 19:46:49,-97.729800146,30.28405649,622162.390729615,3350944.72962012,3,0.296753875149686,0.489754507686788
"342628",2015-07-13 19:47:13,-97.729724742,30.284161817,622169.512822619,3350956.48372831,24,-5.04117096331902,-1.2603883567887
"342642",2015-07-13 19:47:16,-97.729882398,30.284129229,622154.389309729,3350952.70256324,3,0.0744111669249833,-0.321269751805812
"342653",2015-07-13 19:47:21,-97.729878717,30.284114699,622154.761365564,3350951.09621448,5,-0.154410624469165,-2.63551212404855
"342666",2015-07-13 19:47:23,-97.72988254,30.284067175,622154.452544315,3350945.82519023,2,0.787126850220375,-0.770627780351788
"342677",2015-07-13 19:47:26,-97.729858261,30.284046079,622156.813924865,3350943.51330689,3,0.34292753864429,-1.70476796117146
"342689",2015-07-13 19:47:30,-97.729844794,30.283984419,622158.18563502,3350936.69423504,4,1.05020931910258,0.693132919026539
"342701",2015-07-13 19:47:32,-97.729822798,30.283996714,622160.286053658,3350938.08050088,2,-0.796723575137245,0.157684584613889
"342715",2015-07-13 19:47:35,-97.72984759,30.284001223,622157.895882933,3350938.55355463,3,-0.4599298457033,-0.163948806119151
"342729",2015-07-13 19:47:39,-97.729866791,30.283995492,622156.05616355,3350937.89775941,4,-0.289669246412814,-0.354879393707961
"342743",2015-07-13 19:47:41,-97.729872896,30.283989147,622155.476825057,3350937.18800062,2,0.046683554071933,-0.16603396491458
"342757",2015-07-13 19:47:44,-97.729871498,30.283984639,622155.616875719,3350936.68989873,3,0.352496545878239,-0.353795632021502
"342770",2015-07-13 19:47:48,-97.729857005,30.283971729,622157.026861903,3350935.2747162,4,0.136832695376749,-0.210285766826322
"342783",2015-07-13 19:47:51,-97.729852811,30.283965996,622157.437359989,3350934.6438589,3,0.280045094705808,0.480039779717724
"342796",2015-07-13 19:47:54,-97.72984391,30.283978904,622158.277495273,3350936.08397824,3,0.667549960751785,0.739840874215588
"342809",2015-07-13 19:47:58,-97.729815808,30.284005334,622160.947695116,3350939.04334174,4,1.34470457897987,0.616344046080485
"342822",2015-07-13 19:48:00,-97.729787707,30.284016184,622163.637104274,3350940.27602983,2,0.642147323902464,1.10818411537912
"342835",2015-07-13 19:48:04,-97.72976049,30.284055917,622166.20569357,3350944.70876629,4,0.572933898811849,1.28528120617072
"342849",2015-07-13 19:48:07,-97.729742174,30.284090531,622167.924495266,3350948.56460991,3,-0.466777847109673,0.183984810175995
"342863",2015-07-13 19:48:10,-97.729756667,30.284095652,622166.524161725,3350949.11656434,3,-0.140050611730355,0.49806483509019
"342876",2015-07-13 19:48:13,-97.729760861,30.284109175,622166.10400989,3350950.61075884,3,-3.00656952600305,-0.933899116702378
"342890",2015-07-13 19:48:16,-97.729854951,30.284084808,622157.084301312,3350947.80906149,3,-2.29681162117049,-1.33510952675715
"342902",2015-07-13 19:48:19,-97.729927046,30.284049367,622150.193866448,3350943.80373291,3,-2.01995337851501,-0.567252147942781
"342914",2015-07-13 19:48:22,-97.729990239,30.284034625,622144.134006312,3350942.10197647,3,-5.49199308399111,-2.61322248233482
"342927",2015-07-13 19:48:27,-97.730277217,30.283919512,622116.674040893,3350929.03586406,5,-2.67666538692235,-0.907586489183207
"342940",2015-07-13 19:48:30,-97.730361009,30.283895757,622108.644044732,3350926.31310459,3,-5.86671536621482,-2.94138754578307
"342953",2015-07-13 19:48:33,-97.730544996,30.28381792,622091.043898633,3350917.48894195,3,-6.47668805101421,-3.44774969325711
"342966",2015-07-13 19:48:36,-97.730748182,30.283726562,622071.61383448,3350907.14569287,3,-3.45001918706112,-1.5710225221701
"342979",2015-07-13 19:48:38,-97.730820276,30.28369891,622064.713796106,3350904.00364783,2,-0.653463746925505,-0.628079634159803
