"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"250698",2015-07-10 02:26:57,-97.730344556,30.284157713,622109.902077396,3350955.36242442,0,0.980317688430659,-2.01017755937452
"250712",2015-07-10 02:27:00,-97.730314684,30.284103009,622112.843030462,3350949.33189175,3,1.40279160469072,-0.767822486232035
"250726",2015-07-10 02:27:04,-97.73025671,30.284074734,622118.45419688,3350946.2606018,4,1.307049113481,-1.69613518177842
"250740",2015-07-10 02:27:07,-97.730216539,30.284028431,622122.375344221,3350941.17219626,3,0.842148916097358,-0.503865360282362
"250755",2015-07-10 02:27:12,-97.730173059,30.284005277,622126.586088801,3350938.65286946,5,1.33035667304648,-0.302963206777349
"250770",2015-07-10 02:27:14,-97.73014547,30.283999542,622129.246802147,3350938.04694304,2,0.142461537150666,-0.713881141855381
"250784",2015-07-10 02:27:18,-97.730139878,30.283973722,622129.816648296,3350935.19141847,4,0.704030507290736,-0.178452323656529
"250799",2015-07-10 02:27:23,-97.730103388,30.283965317,622133.336800832,3350934.29915686,5,1.22003519209102,-0.463417618225018
"250813",2015-07-10 02:27:26,-97.730065501,30.283952405,622136.996906409,3350932.908904,3,0.350083787692711,-0.138017261633649
"250827",2015-07-10 02:27:30,-97.730051008,30.283947283,622138.397241559,3350932.35683495,4,0.135271663893946,-0.0663774029817432
"250841",2015-07-10 02:27:32,-97.730048211,30.283946058,622138.667784887,3350932.22408015,2,0.564943481585942,-0.209601052803919
"250855",2015-07-10 02:27:36,-97.730024817,30.283938266,622140.927558814,3350931.38567594,4,0,0
"250869",2015-07-10 02:27:39,-97.730024817,30.283938266,622140.927558814,3350931.38567594,3,0.28647954785265,-0.0954451031672458
"250883",2015-07-10 02:27:42,-97.730015916,30.283935596,622141.786997457,3350931.09934063,3,0.32672840973828,0.314079221648475
"250898",2015-07-10 02:27:45,-97.730005617,30.283943998,622142.767182686,3350932.04157829,3,0.00321726621283839,-0.287779157826056
"250913",2015-07-10 02:27:48,-97.730005617,30.283936208,622142.776834485,3350931.17824082,3,-0.613208419720953,-0.218597175398221
"250928",2015-07-10 02:27:51,-97.730024817,30.283930477,622140.937209226,3350930.52244929,3,0.090149486825491,-0.0442888822096089
"250943",2015-07-10 02:27:54,-97.730022021,30.283929251,622141.207657686,3350930.38958265,3,0.140049258208213,-0.498028170006971
"250958",2015-07-10 02:27:57,-97.730017827,30.283915729,622141.627805461,3350928.89549814,3,0.519895747924844,-0.925541264781108
"250973",2015-07-10 02:28:00,-97.730001936,30.283890521,622143.187492705,3350926.11887434,3,-0.239796714352754,-0.0705520018624763
"250988",2015-07-10 02:28:03,-97.730009439,30.283888684,622142.468102562,3350925.90721834,3,-0.0301866696972866,-0.307143222889863
"251003",2015-07-10 02:28:07,-97.730010837,30.283877612,622142.347355883,3350924.67864545,4,0.283262464722308,0.192334084616353
"251018",2015-07-10 02:28:10,-97.730001936,30.283882732,622143.197143277,3350925.2556477,3,0.289697019538532,-0.383224204337845
"251033",2015-07-10 02:28:13,-97.729993035,30.283872272,622144.066234336,3350924.10597509,3,0.233362122671679,0.646110349179556
"251048",2015-07-10 02:28:16,-97.729985532,30.283889689,622144.766320704,3350926.04430613,3,-0.706574643651644,0.11339686345309
"251063",2015-07-10 02:28:19,-97.730007528,30.283892972,622142.646596773,3350926.38449672,3,-0.663108851683016,0.235179075505584
"251078",2015-07-10 02:28:22,-97.730028126,30.283899538,622140.657270218,3350927.09003395,3,-0.333162982133217,0.261479159351438
"251093",2015-07-10 02:28:25,-97.730038425,30.283906716,622139.657781271,3350927.87447143,3,-0.00772073972038925,0.690625642798841
"251108",2015-07-10 02:28:30,-97.730038425,30.283937874,622139.619177573,3350931.32759964,5,-0.659923414893759,-0.0526002647044758
"251123",2015-07-10 02:28:33,-97.730059024,30.28393665,622137.639407328,3350931.16979885,3,0.392093924176879,0.376850816048682
"251138",2015-07-10 02:28:38,-97.730038425,30.283953452,622139.599876949,3350933.05405293,5,0.668280604388565,0.61179414158687
"251152",2015-07-10 02:28:43,-97.730003334,30.283980713,622142.941279971,3350936.11302364,5,1.07358418374012,0.610096359159797
"251166",2015-07-10 02:28:46,-97.72996964,30.283996901,622146.162032522,3350937.94331271,3,0.455120558675844,-0.511510335491039
"251180",2015-07-10 02:28:50,-97.729950953,30.283978258,622147.982514757,3350935.89727137,4,-0.655699375015683,-0.215865514148027
"251194",2015-07-10 02:28:55,-97.72998516,30.283968851,622144.704017882,3350934.8179438,5,0.0901490555843338,-0.0442519083929559
"251208",2015-07-10 02:28:58,-97.729982364,30.283967626,622144.974465048,3350934.68518808,3,0.276828275100949,0.767818604285518
"251222",2015-07-10 02:29:01,-97.729973463,30.283988324,622145.804949874,3350936.98864389,3,-0.0374252540932503,0.34033216687385
"251236",2015-07-10 02:29:05,-97.729974861,30.284000621,622145.655248857,3350938.34997256,4,-0.14487495587673,0.929659927729517
"251250",2015-07-10 02:29:07,-97.729977657,30.284017425,622145.365498946,3350940.20929241,2,-0.0466833839503427,0.16603400449579
"251264",2015-07-10 02:29:10,-97.729979055,30.284021933,622145.225448794,3350940.70739443,3,-0.0024126966309268,0.215806665713899
"251278",2015-07-10 02:29:14,-97.729979055,30.284029722,622145.215798007,3350941.57062109,4,0.420067515980918,0.720114602707326
"251292",2015-07-10 02:29:16,-97.729970154,30.284042631,622146.055933039,3350943.01085029,2,0,0
"251306",2015-07-10 02:29:19,-97.729970154,30.284042631,622146.055933039,3350943.01085029,3,-0.280058510805247,-0.111033999943174
"251320",2015-07-10 02:29:23,-97.729981851,30.284038737,622144.935698996,3350942.56671429,4,-0.0466833692432071,0.166034006358435
"251335",2015-07-10 02:29:26,-97.729983249,30.284043245,622144.795648888,3350943.06481631,3,-0.376628664283392,0.139733873773366
"251350",2015-07-10 02:29:29,-97.729994946,30.284047141,622143.665762895,3350943.48401793,3,-0.490092389693018,-0.47109116835054
"251364",2015-07-10 02:29:33,-97.730015544,30.284030338,622141.705393337,3350941.59965326,4,0.207621224253671,0.575863895239308
"251379",2015-07-10 02:29:37,-97.730006643,30.284051036,622142.535878234,3350943.90310884,4,-0.00321727474996199,0.28777916294833
"251394",2015-07-10 02:29:40,-97.730006643,30.284058826,622142.526226409,3350944.76644633,3,-0.0398377834644634,0.556138843414374
"251408",2015-07-10 02:29:44,-97.730008041,30.284078912,622142.366875276,3350946.9910017,4,-0.574593240977265,1.07282759342343
"251422",2015-07-10 02:29:46,-97.730019738,30.284098386,622141.217688794,3350949.13665689,2,-0.455833686189726,0.512993426248431
"251436",2015-07-10 02:29:51,-97.730043133,30.284121757,622138.938520363,3350951.70162402,5,-0.45749263066682,-0.379782122559845
"251450",2015-07-10 02:29:55,-97.730062333,30.284108236,622137.10854984,3350950.18249553,4,0.329945103265345,0.0262999416639407
"251463",2015-07-10 02:29:58,-97.730052034,30.284108848,622138.09838515,3350950.26139536,3,0.590060211578384,0.392630885355175
"251477",2015-07-10 02:30:03,-97.730021136,30.284126262,622141.048686208,3350952.22454978,5,0.983400864022163,0.654421670672794
"251491",2015-07-10 02:30:06,-97.729990239,30.284143677,622143.9988888,3350954.1878148,3,1.36006127406533,0.514651616724829
"251504",2015-07-10 02:30:09,-97.729947644,30.284157195,622148.079072622,3350955.73176965,3,0.975357307936065,1.37379633169621
"250537",2015-07-10 02:30:11,-97.729927046,30.284181787,622150.029787238,3350958.47936231,2,-0.401985734933987,1.77324449224398
"250550",2015-07-10 02:30:15,-97.729942937,30.284245942,622148.421844298,3350965.57234028,4,-0.106234831580271,1.48303692353268
"250565",2015-07-10 02:30:18,-97.729945733,30.284286114,622148.103139803,3350970.02145105,3,0.329944489562574,0.0263002946351965
"250580",2015-07-10 02:30:21,-97.729935434,30.284286726,622149.092973272,3350970.10035193,3,-0.0434658650386458,-0.121745183132589
"250594",2015-07-10 02:30:24,-97.729936832,30.284283444,622148.962575677,3350969.73511638,3,-0.376627823454328,0.139733706445744
"250608",2015-07-10 02:30:27,-97.729948529,30.28428734,622147.832692206,3350970.1543175,3,-0.326727484314082,-0.31404248966525
"250620",2015-07-10 02:30:30,-97.729958828,30.284278939,622146.852509754,3350969.21219003,3,-0.650237774825655,-0.915864057528476
"250633",2015-07-10 02:30:33,-97.729979426,30.284254347,622144.901796429,3350966.46459786,3,-0.273642199385601,-1.05559816444293
"250646",2015-07-10 02:30:36,-97.729988328,30.284225859,622144.080869831,3350963.29780337,3,-0.0466832846092681,0.166034011480709
"250659",2015-07-10 02:30:39,-97.729989726,30.284230367,622143.940819977,3350963.7959054,3,-0.70657262718305,0.113433784650018
"250672",2015-07-10 02:30:42,-97.730011722,30.284233651,622141.821102096,3350964.13620676,3,0.0531174012770255,-0.741555416801324
"250685",2015-07-10 02:30:45,-97.730010324,30.284213564,622141.980454299,3350961.91154051,3,-0.709789947684233,0.401213083261003
"250699",2015-07-10 02:30:48,-97.73003232,30.284224638,622139.851084456,3350963.11517976,3,-0.47964465241724,1.33502876649921
"250713",2015-07-10 02:30:51,-97.730046813,30.284260917,622138.412150499,3350967.12026606,3,-0.284907430032035,0.320606952649541
"250727",2015-07-10 02:30:55,-97.730058511,30.284272602,622137.272520779,3350968.40269387,4,-0.0531166607591634,0.741518491879106
"250741",2015-07-10 02:30:58,-97.730059909,30.284292688,622137.113170797,3350970.62724934,3,-0.261706827976741,0.87406440358609
"250756",2015-07-10 02:31:03,-97.730073004,30.284332249,622135.804636657,3350974.99757136,5,0.2301446084554,0.933852467220277
"250771",2015-07-10 02:31:06,-97.730065501,30.284357455,622136.495070482,3350977.79912876,3,-0.386277927396198,1.00299775631477
"250785",2015-07-10 02:31:09,-97.730077198,30.284384719,622135.3362367,3350980.80812203,3,-0.103016306296922,1.19529478624463
"250800",2015-07-10 02:31:12,-97.730079994,30.284417102,622135.027187781,3350984.39400639,3,0,0
"250814",2015-07-10 02:31:16,-97.730079994,30.284417102,622135.027187781,3350984.39400639,4,0.329944067828668,0.0262999135690431
"250828",2015-07-10 02:31:19,-97.730069695,30.284417714,622136.017019985,3350984.47290613,3,0.38306111524192,-0.71525550292184
"250842",2015-07-10 02:31:22,-97.730057998,30.284398239,622137.16620333,3350982.32713962,3,-0.210033525392646,-0.360029458068311
"250856",2015-07-10 02:31:26,-97.730066899,30.284385331,622136.326069229,3350980.88702179,4,-0.329944176250137,-0.0262999194674194
"250870",2015-07-10 02:31:29,-97.730077198,30.284384719,622135.3362367,3350980.80812203,3,-0.564940262818709,0.20954582747072
"250884",2015-07-10 02:31:31,-97.730088895,30.284388614,622134.206356174,3350981.22721368,2,0,0
"250899",2015-07-10 02:31:35,-97.730088895,30.284388614,622134.206356174,3350981.22721368,4,-0.0531168514086554,0.741555453433345
"250914",2015-07-10 02:31:38,-97.730090293,30.284408701,622134.04700562,3350983.45188005,3,0.326727386990873,0.314042114497473
"250929",2015-07-10 02:31:41,-97.730079994,30.284417102,622135.027187781,3350984.39400639,3,0.245045497838873,0.235531609505415
"250944",2015-07-10 02:31:45,-97.730069695,30.284425503,622136.007369772,3350985.33613283,4,0.905379361880478,1.62284693890251
"250959",2015-07-10 02:31:47,-97.730050494,30.284454603,622137.818128496,3350988.5818267,2,-0.12361983587034,1.4343537424691
"250974",2015-07-10 02:31:52,-97.730056086,30.284519369,622137.200029317,3350995.75359542,5,0.603553432932434,1.08189770455162
