"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"99711",2015-07-02 21:20:33,-97.729628512,30.283927162,622179.059378019,3350930.58126581,0,-3.77595367119648,0.784348259679973
"99722",2015-07-02 21:20:36,-97.729745997,30.283949534,622167.731517005,3350932.93431059,3,-1.52461835424765,0.437812879215926
"99733",2015-07-02 21:20:40,-97.72980919,30.283965949,622161.633043588,3350934.68556211,4,7.15351061359979,-1.4897841794882
"99743",2015-07-02 21:20:42,-97.729660808,30.283937624,622175.940064816,3350931.70599375,2,-2.40623659741444,0.435702856164426
"99753",2015-07-02 21:20:45,-97.729735698,30.283950145,622168.721355023,3350933.01310232,3,6.51535513139485,-1.48148911368723
"99763",2015-07-02 21:20:48,-97.729533024,30.283908075,622188.267420418,3350928.56863498,3,0.376629805619208,-0.139732369066527
"99773",2015-07-02 21:20:51,-97.729521327,30.283904179,622189.397309834,3350928.14943787,3,-4.17912895663176,1.29481759131886
"99783",2015-07-02 21:20:53,-97.729607914,30.283928386,622181.039051921,3350930.73907305,2,-3.57675604097312,0.744890441535972
"99793",2015-07-02 21:20:57,-97.729756296,30.283956711,622166.732027757,3350933.71863482,4,3.06934568611905,-0.670880356337875
"99803",2015-07-02 21:21:00,-97.729660808,30.283937624,622175.940064816,3350931.70599375,3,-0.989836883886407,-0.0789031139574945
"99813",2015-07-02 21:21:03,-97.729691705,30.283935788,622172.970554164,3350931.46928441,3,6.84527082535593,-1.45522233191878
"99823",2015-07-02 21:21:06,-97.729478733,30.283894329,622193.50636664,3350927.10361741,3,-12.392505808326,2.95474245306104
"99833",2015-07-02 21:21:08,-97.729735698,30.283950145,622168.721355023,3350933.01310232,2,-2.46544957866427,0.627476313244551
"99843",2015-07-02 21:21:13,-97.729863481,30.283979694,622156.39410713,3350936.15048389,5,4.39157098226133,-1.15057411347516
"99853",2015-07-02 21:21:17,-97.729681406,30.2839364,622173.960391059,3350931.54818743,4,0.329945627832785,0.0263010381410519
"99863",2015-07-02 21:21:20,-97.729671107,30.283937012,622174.950227943,3350931.62709055,3,1.03973897565932,-0.374909763690084
"99873",2015-07-02 21:21:23,-97.729638812,30.28392655,622178.06944487,3350930.50236126,3,-1.02726345261908,0.261456544161774
"99182",2015-07-02 21:21:27,-97.729681406,30.2839364,622173.960391059,3350931.54818743,4,-2.05457457347075,0.522913311608136
"99193",2015-07-02 21:21:29,-97.729724001,30.28394625,622169.851241912,3350932.59401406,2,2.30203402671032,-0.503187060239725
"99204",2015-07-02 21:21:33,-97.729628512,30.283927162,622179.059378019,3350930.58126581,4,2.73940175992902,-0.697178382736941
"99215",2015-07-02 21:21:36,-97.729543323,30.283907463,622187.277583299,3350928.48973067,3,-10.7676961312536,2.57500089029782
"99226",2015-07-02 21:21:38,-97.729766595,30.283956099,622165.742191036,3350933.63973245,2,2.4094543758935,-0.72348267911002
"99237",2015-07-02 21:21:41,-97.729691705,30.283935788,622172.970554164,3350931.46928441,3,1.52461931930156,-0.437811325653456
"99248",2015-07-02 21:21:45,-97.729628512,30.283919373,622179.069031441,3350929.71803911,4,0.564944453479256,-0.209599021356553
"99259",2015-07-02 21:21:47,-97.729616815,30.283915477,622180.198920348,3350929.29884106,2,0.779804236226482,-0.281154250958934
"99269",2015-07-02 21:21:51,-97.72958452,30.283905016,622183.318137293,3350928.17422406,4,-0.709793292335235,0.4011735591727
"99279",2015-07-02 21:21:54,-97.729606516,30.283916089,622181.188757416,3350929.37774474,3,-2.54949387442321,0.483460323186591
"99289",2015-07-02 21:21:56,-97.72965941,30.283925327,622176.089769667,3350930.34466538,2,-12.4224279789099,2.55914101299519
"99299",2015-07-02 21:21:59,-97.730045929,30.283998352,622138.82248573,3350938.02208842,3,0.7122147094924,-0.247967932838947
"99310",2015-07-02 21:22:03,-97.730016429,30.283989116,622141.671344568,3350937.03021669,4,0.996271121975345,-0.496658033070465
"99320",2015-07-02 21:22:06,-97.729985532,30.283975372,622144.660157934,3350935.54024259,3,1.08001814041442,0.0346120872224371
"99329",2015-07-02 21:22:09,-97.729951838,30.283975982,622147.900212356,3350935.64407885,3,1.12991870710781,-0.419163795653731
"99338",2015-07-02 21:22:12,-97.729916746,30.283964295,622151.289968477,3350934.38658747,3,0.373411556822248,0.148045542184263
"99347",2015-07-02 21:22:15,-97.729905049,30.283968189,622152.410203147,3350934.83072409,3,0.753257780025403,-0.279430187307298
"99356",2015-07-02 21:22:18,-97.729881655,30.283960398,622154.669976487,3350933.99243353,3,1.08320391213056,-0.253166453602413
"99367",2015-07-02 21:22:21,-97.729847962,30.283953218,622157.919588224,3350933.23293417,3,1.08323572335454,-0.253128835465759
"99378",2015-07-02 21:22:24,-97.729814268,30.283946039,622161.169295394,3350932.47354766,3,1.08320423921881,-0.253165818285197
"99389",2015-07-02 21:22:27,-97.729780575,30.283938859,622164.418908112,3350931.71405021,3,1.09489911131095,-0.294645951711573
"99400",2015-07-02 21:22:31,-97.729735184,30.283927784,622168.798504557,3350930.5354664,4,0.0434658276693275,0.121745258259277
"99411",2015-07-02 21:22:34,-97.729733786,30.283931066,622168.92890204,3350930.90070218,3,0.376629449892789,-0.139733025338501
"99422",2015-07-02 21:22:37,-97.729722089,30.28392717,622170.058790389,3350930.4815031,3,1.08320426614955,-0.253128007830431
"99433",2015-07-02 21:22:40,-97.729688396,30.283919991,622173.308403188,3350929.72211908,3,0.750041007995605,0.0083134596546491
"99444",2015-07-02 21:22:43,-97.729665002,30.283919989,622175.558526212,3350929.74705946,3,0.812427722936263,-0.189873039489612
"99455",2015-07-02 21:22:47,-97.729631308,30.283912809,622178.808237104,3350928.9875673,4,0.564944196812576,-0.209571301122196
"99466",2015-07-02 21:22:51,-97.729607914,30.283905018,622181.068013891,3350928.1492821,4,1.05986317788484,-0.170146996621042
"99477",2015-07-02 21:22:53,-97.729585918,30.283901734,622183.187740247,3350927.8089881,2,1.12988932122244,-0.419197571463883
"99488",2015-07-02 21:22:55,-97.729562524,30.283893942,622185.447518889,3350926.97059296,2,0.197967452555895,0.0157808288931847
"99499",2015-07-02 21:23:00,-97.729552225,30.283894554,622186.437356152,3350927.0494971,5,0.0651984755531885,0.182618000078946
"99510",2015-07-02 21:23:02,-97.729550827,30.283897836,622186.567753103,3350927.4147331,2,0,0
"99521",2015-07-02 21:23:05,-97.729550827,30.283897836,622186.567753103,3350927.4147331,3,-0.247459307604004,-0.0197260391432792
"99531",2015-07-02 21:23:09,-97.729561126,30.283897224,622185.577915873,3350927.33582895,4,-1.5596093404456,0.562363598961383
"99541",2015-07-02 21:23:11,-97.729593421,30.283907686,622182.458697192,3350928.46055614,2,-1.0272875012015,0.261428165365942
"99551",2015-07-02 21:23:15,-97.729636016,30.283917535,622178.349547187,3350929.50626881,4,0.376629219002401,-0.139695763898393
