"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"769795",2015-08-06 23:55:48,-97.729794038,30.277007518,622171.712446503,3350163.52451847,0,0.513463103988518,-0.349834972837319
"769796",2015-08-06 23:55:51,-97.729778148,30.276997894,622173.252835815,3350162.47501355,3,0.194131489819847,-0.524475482478738
"769797",2015-08-06 23:55:56,-97.729768363,30.276974137,622174.223493264,3350159.85263614,5,0.0901545763869459,-0.0441779475659132
"769798",2015-08-06 23:55:59,-97.729765567,30.276972914,622174.493956993,3350159.72010229,3,0.473212136072107,-0.759432673143844
"769799",2015-08-06 23:56:02,-97.729751075,30.276952216,622175.913593402,3350157.44180428,3,0,0
"769800",2015-08-06 23:56:05,-97.729751075,30.276952216,622175.913593402,3350157.44180428,3,0,0
"769801",2015-08-06 23:56:08,-97.729751075,30.276952216,622175.913593402,3350157.44180428,3,0.286500626437676,-0.0955186438125869
"769802",2015-08-06 23:56:11,-97.729742174,30.276949544,622176.773095281,3350157.15524834,3,0.286468165266948,-0.0954820386444529
"769803",2015-08-06 23:56:14,-97.729733274,30.276946873,622177.632499777,3350156.86880223,3,0.00321728029909233,-0.287778880291929
"769804",2015-08-06 23:56:17,-97.729733274,30.276939083,622177.642151618,3350156.00546559,3,-0.140057840151712,0.497935205232352
"769805",2015-08-06 23:56:19,-97.72973607,30.276948096,622177.362035937,3350157.001336,2,0.214875489065889,-0.0716389555018395
"769806",2015-08-06 23:56:23,-97.729727169,30.276945424,622178.221537894,3350156.71478018,4,-0.135231926047709,0.0662668766453862
"769807",2015-08-06 23:56:25,-97.729729965,30.276946647,622177.951074042,3350156.84731393,2,-0.0466540929628536,0.165997229671727
"769808",2015-08-06 23:56:28,-97.729731362,30.276951154,622177.811111763,3350157.34530562,3,0.239782416300538,0.070477915306886
"769809",2015-08-06 23:56:31,-97.72972386,30.276952989,622178.530459012,3350157.55673936,3,-0.0434363851866995,-0.121818596186737
"769810",2015-08-06 23:56:34,-97.729725257,30.276949705,622178.400149856,3350157.19128358,3,-0.635012090031523,0.458540098741651
"769811",2015-08-06 23:56:36,-97.729738352,30.276958107,622177.130125676,3350158.10836377,2,-0.0466857270803303,0.165959932220479
"769812",2015-08-06 23:56:39,-97.72973975,30.276962613,622176.990068495,3350158.60624357,3,-0.140025920855502,0.497954043249289
"769813",2015-08-06 23:56:42,-97.729743943,30.276976133,622176.569990732,3350160.1001057,3,-0.423309167303766,0.305693824309856
"769814",2015-08-06 23:56:45,-97.729757037,30.276984535,622175.30006323,3350161.01718717,3,-0.0933717875353371,0.331956821493804
"769815",2015-08-06 23:56:48,-97.729759833,30.276993548,622175.019947868,3350162.01305764,3,-0.376655037980527,0.139696635616322
"769816",2015-08-06 23:56:51,-97.72977153,30.276997443,622173.889982754,3350162.43214754,3,-0.0965568532701582,0.619736071986457
"769817",2015-08-06 23:56:54,-97.729774325,30.277014246,622173.600312194,3350164.29135576,3,-0.0466860650340095,0.165996888342003
"769818",2015-08-06 23:56:57,-97.729775723,30.277018753,622173.460253999,3350164.78934642,3,0,0
"769819",2015-08-06 23:57:00,-97.729775723,30.277018753,622173.460253999,3350164.78934642,3,-0.376654922030866,0.139696686062962
"769820",2015-08-06 23:57:03,-97.72978742,30.277022648,622172.330289233,3350165.20843648,3,-0.0466535657566662,0.165960309716562
"769821",2015-08-06 23:57:06,-97.729788817,30.277027154,622172.190328535,3350165.70631741,3,-0.0466860381420702,0.165996893464277
"769822",2015-08-06 23:57:09,-97.729790215,30.277031661,622172.050270421,3350166.20430809,3,-0.0700290519744158,0.248995341127738
"769823",2015-08-06 23:57:11,-97.729791613,30.277036168,622171.910212317,3350166.70229877,2,0.0466860346496105,-0.165996894085159
"769824",2015-08-06 23:57:14,-97.729790215,30.277031661,622172.050270421,3350166.20430809,3,0.333153938564161,-0.261479044643541
"769825",2015-08-06 23:57:17,-97.729779917,30.277024483,622173.049732237,3350165.41987096,3,0,0
"769826",2015-08-06 23:57:20,-97.729779917,30.277024483,622173.049732237,3350165.41987096,3,0,0
"769827",2015-08-06 23:57:23,-97.729779917,30.277024483,622173.049732237,3350165.41987096,3,0.32996926708923,0.0262632826343179
"769828",2015-08-06 23:57:26,-97.729769618,30.277025094,622174.039640038,3350165.49866081,3,0.333154009771533,-0.261478986125439
"769829",2015-08-06 23:57:29,-97.72975932,30.277017916,622175.039102067,3350164.71422385,3,0,0
"769830",2015-08-06 23:57:32,-97.72975932,30.277017916,622175.039102067,3350164.71422385,3,0.663123366888613,-0.235215585678816
"769831",2015-08-06 23:57:35,-97.729738723,30.277011349,622177.028472168,3350164.00857709,3,0.0326013244048227,0.0913642129162326
"769832",2015-08-06 23:57:39,-97.729737325,30.277014633,622177.158877466,3350164.37403394,4,-0.359673408966046,-0.105716835241765
"769833",2015-08-06 23:57:41,-97.729744827,30.277012798,622176.439530648,3350164.16260027,2,0.102606454485795,-0.157631372567266
"769834",2015-08-06 23:57:45,-97.729740634,30.277007068,622176.849956466,3350163.53207478,4,-0.35972153453622,-0.105717361439019
"769835",2015-08-06 23:57:47,-97.729748137,30.277005233,622176.130513396,3350163.32064006,2,0.0326013338635676,0.091364209423773
"769836",2015-08-06 23:57:51,-97.729746739,30.277008517,622176.260918732,3350163.6860969,4,-0.499731104704551,0.392218426102772
"769837",2015-08-06 23:57:53,-97.729757037,30.277015695,622175.261456523,3350164.47053375,2,0,0
"769838",2015-08-06 23:57:56,-97.729757037,30.277015695,622175.261456523,3350164.47053375,3,-0.286500423331745,0.0955186779610813
"769839",2015-08-06 23:57:59,-97.729765938,30.277018367,622174.401955253,3350164.75708978,3,-0.00321720525001486,0.287778882309794
"769840",2015-08-06 23:58:02,-97.729765938,30.277026157,622174.392303637,3350165.62042643,3,-0.329968849973132,-0.0263002356514335
"769841",2015-08-06 23:58:05,-97.729776237,30.277025545,622173.402397087,3350165.54152572,3,-0.376622833039922,0.139697046019137
"769842",2015-08-06 23:58:08,-97.729787933,30.27702944,622172.272528588,3350165.96061686,3,-0.140057690946075,0.497953740103791
"769843",2015-08-06 23:58:11,-97.729792127,30.27704296,622171.852355515,3350167.45447808,3,-0.140025593029956,0.497954103474816
"769844",2015-08-06 23:58:14,-97.72979632,30.27705648,622171.432278736,3350168.94834039,3,-0.276865619506377,0.708092039451003
"769845",2015-08-06 23:58:17,-97.729804707,30.277075729,622170.601681877,3350171.07261651,3,-0.560149005769441,0.515868933405727
"769846",2015-08-06 23:58:20,-97.729821995,30.277089861,622168.92123486,3350172.62022331,3,-0.233428956281083,0.829910654574633
"769847",2015-08-06 23:58:23,-97.729828985,30.277112394,622168.220947991,3350175.10995527,3,-0.513462774610768,0.349872132452826
"769848",2015-08-06 23:58:26,-97.729844875,30.277122019,622166.680559667,3350176.15957167,3,-0.140057328273542,0.497953805762033
"769849",2015-08-06 23:58:29,-97.729849069,30.277135539,622166.260387682,3350177.65343309,3,-0.420090823822344,0.0178783754818141
"769850",2015-08-06 23:58:32,-97.729862163,30.27713615,622165.000115211,3350177.70706821,3,0.354895657044835,0.537385332863778
"769851",2015-08-06 23:58:34,-97.72985466,30.277145775,622165.709906525,3350178.78183888,2,-0.376654339527401,0.139696936588734
"769852",2015-08-06 23:58:37,-97.729866357,30.27714967,622164.579943507,3350179.20092969,3,-0.0699807169730775,0.248995922738686
"769853",2015-08-06 23:58:39,-97.729867754,30.277154177,622164.439982073,3350179.69892154,2,0,0
"769854",2015-08-06 23:58:43,-97.729867754,30.277154177,622164.439982073,3350179.69892154,4,0.0699807169730775,-0.248995922738686
"769855",2015-08-06 23:58:45,-97.729866357,30.27714967,622164.579943507,3350179.20092969,2,-0.249865301972022,0.196137172169983
"769856",2015-08-06 23:58:49,-97.729876655,30.277156849,622163.580482299,3350179.98547838,4,0.0700287910294719,-0.248995390022174
"769857",2015-08-06 23:58:51,-97.729875257,30.277152342,622163.720539881,3350179.4874876,2,0.0466858649936815,-0.165996926371008
"769858",2015-08-06 23:58:54,-97.729873859,30.277147835,622163.860597476,3350178.98949682,3,0.0434685076664512,0.12181889731437
"769859",2015-08-06 23:58:57,-97.729872461,30.277151119,622163.991002999,3350179.35495351,3,-0.283282590603145,-0.192296863378336
"769860",2015-08-06 23:59:00,-97.729881362,30.277146,622163.141155227,3350178.77806292,3,0.0434685165528208,0.121818894520402
"769861",2015-08-06 23:59:03,-97.729879964,30.277149284,622163.271560777,3350179.14351961,3,0.0466858592505256,-0.165996928078433
"769862",2015-08-06 23:59:06,-97.729878566,30.277144777,622163.411618354,3350178.64552882,3,0.0901223148684949,-0.0441783896336953
"769863",2015-08-06 23:59:09,-97.729875771,30.277143554,622163.681985299,3350178.51299365,3,0.0901543799166878,-0.0441780289014181
"769864",2015-08-06 23:59:12,-97.729872975,30.277142331,622163.952448439,3350178.38045957,3,0.516679565810288,-0.637651137076318
"769865",2015-08-06 23:59:15,-97.729857085,30.277124916,622165.502487136,3350176.46750615,3,-0.23978206612325,-0.0704776421189308
"769866",2015-08-06 23:59:18,-97.729864587,30.277123081,622164.783140938,3350176.25607323,3,0.046653827962776,-0.165997280273587
"769867",2015-08-06 23:59:21,-97.72986319,30.277118574,622164.923102422,3350175.75808139,3,0.0466858962317929,-0.165996921093514
"769868",2015-08-06 23:59:24,-97.729861792,30.277114067,622165.06316011,3350175.26009062,3,0,0
"769869",2015-08-06 23:59:27,-97.729861792,30.277114067,622165.06316011,3350175.26009062,3,-0.0466858962317929,0.165996921093514
