"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"571963",2015-07-25 00:53:39,-97.738035712,30.284220075,621370.064187089,3350954.03071368,0,-6.95598362730816,3.63636041693389
"571977",2015-07-25 00:53:44,-97.738395169,30.284387597,621335.284268952,3350972.21251576,5,-3.22545129029701,2.60771081487959
"571992",2015-07-25 00:53:47,-97.738494857,30.284459147,621325.607915081,3350980.03564821,3,1.69323135330342,0.253193208637337
"572006",2015-07-25 00:53:50,-97.738441963,30.284465491,621330.687609141,3350980.79522783,3,8.15285681298701,-2.27416564966552
"572020",2015-07-25 00:53:52,-97.738272981,30.284422822,621346.993322767,3350976.24689654,2,5.40775569659309,-3.44565790309571
"572033",2015-07-25 00:53:56,-97.738049706,30.284296307,621368.624345553,3350962.46426492,4,9.87842895486392,-5.4975276729092
"572047",2015-07-25 00:53:59,-97.737743536,30.28414454,621398.259632418,3350945.9716819,3,0.271162561140954,0.145331482558201
"572062",2015-07-25 00:54:02,-97.737735029,30.284148392,621399.073120101,3350946.40767635,3,-0.252057459981491,1.35864572832361
"572075",2015-07-25 00:54:05,-97.737742419,30.284185241,621398.316947722,3350950.48361354,3,1.58135250540605,1.11377832029636
"572089",2015-07-25 00:54:08,-97.737692716,30.284214911,621403.061005238,3350953.8249485,3,-3.40524832139878,1.49829250651722
"572105",2015-07-25 00:54:11,-97.737798395,30.284256488,621392.845260274,3350958.31982602,3,-2.38445141259581,1.37378421317165
"572120",2015-07-25 00:54:14,-97.737872282,30.284294388,621385.691906036,3350962.44117866,3,-0.737663495249026,-0.184414863542077
"572210",2015-07-25 00:54:35,-97.738033766,30.284261001,621370.200972636,3350958.56846652,21,1.78931754080113,-1.60124375186861
"572224",2015-07-25 00:54:40,-97.737941686,30.284187872,621379.14756034,3350950.56224776,5,7.94544049911201,1.63526784535497
"572239",2015-07-25 00:54:41,-97.7378589,30.284201829,621387.093000839,3350952.19751561,1,0.735052798874676,2.75254069380462
"572254",2015-07-25 00:54:46,-97.737819104,30.284325628,621390.768264833,3350965.96021908,5,0.169121656722079,7.87742357856284
"572268",2015-07-25 00:54:49,-97.7378111,30.284538788,621391.275629803,3350989.59248981,3,0.198137378669344,3.81143653020263
"572284",2015-07-25 00:54:52,-97.7378036,30.284641889,621391.870041939,3351001.0267994,3,-0.465221241892626,5.52274950236703
"572298",2015-07-25 00:54:55,-97.737816195,30.284791508,621390.474378214,3351017.59504791,3,-0.299468229835232,2.72266926864783
"572313",2015-07-25 00:54:58,-97.737824591,30.28486529,621389.575973524,3351025.76305572,3,0.901013392178963,6.93809694967543
"572326",2015-07-25 00:55:01,-97.737794087,30.285052806,621392.279013701,3351046.57734657,3,1.97834640703513,5.48481145116966
"572341",2015-07-25 00:55:05,-97.737709288,30.285249949,621400.192399329,3351068.51659237,4,3.11749325300722,5.97806518152356
"572355",2015-07-25 00:55:08,-97.737609991,30.285410814,621409.544879088,3351086.45078791,3,2.51393056792828,4.89617615457003
"572371",2015-07-25 00:55:11,-97.737529892,30.285542578,621417.086670791,3351101.13931638,3,2.15988208625155,1.54539433540776
"572386",2015-07-25 00:55:14,-97.737461996,30.285583756,621423.56631705,3351105.77549938,3,0.902812181545111,-0.164575409144163
"572399",2015-07-25 00:55:17,-97.737433897,30.28557903,621426.274753595,3351105.28177316,3,3.45880869407362,-1.96162429327766
"572411",2015-07-25 00:55:20,-97.737326707,30.285524896,621436.651179677,3351099.39690028,3,3.22551050956827,-2.60775135162597
"572423",2015-07-25 00:55:23,-97.737227017,30.285453344,621446.327711206,3351091.57364622,3,2.85203628560218,-2.75577096439277
"572437",2015-07-25 00:55:26,-97.737139026,30.285377898,621454.883820063,3351083.30633333,3,1.07968960818835,-0.737917425017804
"572451",2015-07-25 00:55:31,-97.737083332,30.285344069,621460.282268104,3351079.6167462,5,-0.149710436933674,1.36133439652622
"572464",2015-07-25 00:55:32,-97.737084731,30.285356366,621460.132557667,3351080.9780806,1,0.166103323595598,0.460701925307512
"572479",2015-07-25 00:55:37,-97.737075831,30.285377065,621460.963074285,3351083.28159023,5,-0.666313703753985,0.52292428802078
"572494",2015-07-25 00:55:40,-97.73709643,30.285391419,621458.964133173,3351084.85036309,3,-0.333140749911157,0.261462366208434
"572508",2015-07-25 00:55:43,-97.737106729,30.285398596,621457.964710924,3351085.63475019,3,0.040305968063573,0.409484460949898
"572522",2015-07-25 00:55:46,-97.73710533,30.285409667,621458.085628828,3351086.86320357,3,-0.00479850239935331,0.431612831656821
"572538",2015-07-25 00:55:50,-97.73710533,30.285425245,621458.066434818,3351088.5896549,4,-0.196195296826772,0.0511697440718611
"572552",2015-07-25 00:55:53,-97.737111431,30.285426689,621457.477848928,3351088.74316413,3,0.130547340610065,0.365191134624183
"572566",2015-07-25 00:55:56,-97.737107233,30.285436534,621457.86949095,3351089.83873754,3,0.183650113409385,-0.376365832829227
"572580",2015-07-25 00:55:59,-97.737101636,30.285426292,621458.42044129,3351088.70964004,3,0.0902409757254645,-0.0442563773443302
"572594",2015-07-25 00:56:02,-97.737098837,30.285425067,621458.691164217,3351088.57687091,3,0.0403059236317252,0.409484466848274
"571611",2015-07-25 00:56:05,-97.737097438,30.285436138,621458.812081988,3351089.80532431,3,0.46368790930137,0.103728827089071
"571626",2015-07-25 00:56:08,-97.737082941,30.285438806,621460.203145716,3351090.11651079,3,1.55335155191521,-0.724951060799261
"571641",2015-07-25 00:56:11,-97.737034748,30.285418717,621464.863200372,3351087.9416576,3,0.42338228780621,-0.305755419190973
"571655",2015-07-25 00:56:14,-97.73702165,30.285410314,621466.133347235,3351087.02439135,3,0.423382359246413,-0.305755371848742
"571669",2015-07-25 00:56:17,-97.737008552,30.285401911,621467.403494313,3351086.10712523,3,0.527540874114493,0.130754408077337
"571683",2015-07-25 00:56:21,-97.736986555,30.285406418,621469.513657809,3351086.63014286,4,0.37667790260942,-0.139719037494312
"571697",2015-07-25 00:56:24,-97.736974856,30.285402523,621470.643691517,3351086.21098575,3,0.0031997412443161,-0.287778836054107
"571711",2015-07-25 00:56:27,-97.736974856,30.285394733,621470.653290741,3351085.34764924,3,-0.00479961186647415,0.43166825408116
"571725",2015-07-25 00:56:29,-97.736974856,30.285402523,621470.643691517,3351086.21098575,2,0.197965018008836,0.0157679434865713
"571740",2015-07-25 00:56:34,-97.736964557,30.285403135,621471.633516607,3351086.28982547,5,0,0
"571753",2015-07-25 00:56:35,-97.736964557,30.285403135,621471.633516607,3351086.28982547,1,0.166102753207088,0.460702121816576
"571767",2015-07-25 00:56:40,-97.736955657,30.285423834,621472.464030373,3351088.59333608,5,0.329941622097977,0.0262799629320701
"571781",2015-07-25 00:56:43,-97.736945358,30.285424446,621473.453855239,3351088.67217597,3,-0.284884191321908,0.32062360085547
"571795",2015-07-25 00:56:47,-97.736957056,30.285436131,621472.314318474,3351089.95467037,4,0.914968061551917,0.759562476770952
"571809",2015-07-25 00:56:49,-97.736937857,30.285449653,621474.144254597,3351091.47379532,2,0.210028096160386,0.360043580527417
"571823",2015-07-25 00:56:53,-97.736928957,30.285462562,621474.984366982,3351092.91396965,4,-7.05624514946248,-1.20514085966473
"571837",2015-07-25 00:56:56,-97.737149438,30.285432067,621453.815631533,3351089.29854707,3,-0.659882841010888,-0.0525956504667799
"571851",2015-07-25 00:56:59,-97.737170036,30.285430842,621451.83598301,3351089.14076012,3,4.03899936936796,-0.79675993300043
"571866",2015-07-25 00:57:01,-97.737086244,30.285415655,621459.913981749,3351087.54724025,2,0.0374516368319746,-0.340333334868774
