"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"13049",2015-06-13 17:56:29,-97.729808448,30.283727015,622162.000495865,3350908.20616998,0,1.08645611384418,-0.540907668260237
"13053",2015-06-13 17:56:32,-97.729774754,30.283712046,622165.259864207,3350906.58344698,3,1.12989008106524,-0.41914404835552
"13057",2015-06-13 17:56:34,-97.72975136,30.283704255,622167.519644369,3350905.74515888,2,0.376630278653465,-0.139733096895119
"13061",2015-06-13 17:56:37,-97.729739663,30.283700359,622168.649535205,3350905.32595959,3,-0.993089207292845,0.208876431609193
"13066",2015-06-13 17:56:40,-97.729770561,30.283706313,622165.670267583,3350905.95258888,3,-1.41797910622942,0.658497202442959
"13075",2015-06-13 17:56:46,-97.729858545,30.283742817,622157.162392946,3350909.9035721,6,-0.706575841254865,0.113396098061154
"13080",2015-06-13 17:56:49,-97.729880541,30.2837461,622155.042665422,3350910.24376039,3,0.0732148532018376,0.20131009661903
"13089",2015-06-13 17:56:55,-97.729875834,30.283756953,622155.481954541,3350911.45162097,6,-0.0878578238422051,-0.241572115942836
"12950",2015-06-13 17:57:00,-97.729880541,30.2837461,622155.042665422,3350910.24376039,5,-0.663110111878874,0.235178358852863
"12953",2015-06-13 17:57:03,-97.729901139,30.283752666,622153.053335086,3350910.94929547,3,0.149636305123568,0.41007492467761
"12958",2015-06-13 17:57:08,-97.729893123,30.283771089,622153.801516612,3350912.99967009,5,0.329946212237701,0.0263004085669915
"12960",2015-06-13 17:57:11,-97.729882824,30.283771701,622154.791355249,3350913.07857132,3,-0.0700248132925481,0.248995536705479
"12962",2015-06-13 17:57:13,-97.729884222,30.283776208,622154.651305622,3350913.57656239,2,-0.046683618449606,0.166033966777225
"12964",2015-06-13 17:57:16,-97.72988562,30.283780716,622154.511254767,3350914.07466429,3,-0.376629368130428,0.139696628010521
"12968",2015-06-13 17:57:19,-97.729897317,30.283784611,622153.381366662,3350914.49375418,3,0.616426280234009,-0.069144368947794
"12972",2015-06-13 17:57:22,-97.729878117,30.283782553,622155.230645503,3350914.28632107,3,-0.753259125670108,0.279430186375976
"12978",2015-06-13 17:57:25,-97.729901511,30.283790344,622152.970868126,3350915.12461163,3,-0.94637277458484,0.0428811369153361
"12983",2015-06-13 17:57:28,-97.72993101,30.283791791,622150.131749802,3350915.25325504,3,0.283263003104366,0.192297337887188
"12988",2015-06-13 17:57:31,-97.729922109,30.28379691,622150.981538812,3350915.83014705,3,-0.0933666912605986,0.332031020739426
"12993",2015-06-13 17:57:34,-97.729924905,30.283805925,622150.701438738,3350916.82624011,3,0.739730852725916,-0.0829953067004681
"13000",2015-06-13 17:57:39,-97.729886504,30.283801808,622154.400093001,3350916.41126358,5,0.193113245846083,0.236586223822087
"13004",2015-06-13 17:57:42,-97.729880399,30.283808153,622154.979432739,3350917.12102225,3,0.569742920459248,0.0968527424459656
"13008",2015-06-13 17:57:45,-97.729862597,30.283810602,622156.6886615,3350917.41158048,3,0.193113178790857,0.236586266818146
"13011",2015-06-13 17:57:48,-97.729856492,30.283816947,622157.268001037,3350918.12133928,3,0.359742682077922,0.105884436052293
"13015",2015-06-13 17:57:50,-97.729848988,30.283818785,622157.987486401,3350918.33310815,2,-0.634969363105483,0.458595697069541
"13018",2015-06-13 17:57:52,-97.729862083,30.283827188,622156.717547675,3350919.25029955,2,-1.03977085095054,0.374874499936899
"13021",2015-06-13 17:57:55,-97.729894379,30.283837649,622153.598235122,3350920.37492305,3,-0.753259081471091,0.279467228179177
"13025",2015-06-13 17:57:58,-97.729917773,30.283845441,622151.338457877,3350921.21332473,3,-0.75647555582691,0.567172654904425
"13028",2015-06-13 17:58:01,-97.729941167,30.283861021,622149.06903121,3350922.9148427,3,-0.423344534705393,0.305730439101656
"13031",2015-06-13 17:58:04,-97.729954263,30.283869424,622147.798997606,3350923.83203401,3,-0.42331281498385,0.305767787930866
"13034",2015-06-13 17:58:07,-97.729967358,30.283877828,622146.529059161,3350924.74933738,3,0.856254418458169,0.00140775367617607
"13037",2015-06-13 17:58:10,-97.729940654,30.283877607,622149.097822416,3350924.75356064,3,-0.0901491530627633,0.04425187734887
"13040",2015-06-13 17:58:13,-97.72994345,30.283878832,622148.827374957,3350924.88631627,3,0.283262352109887,0.192334256600589
"13043",2015-06-13 17:58:16,-97.729934549,30.283883952,622149.677162013,3350925.46331904,3,0.359695027116686,0.105828241445124
"13046",2015-06-13 17:58:18,-97.729927046,30.283885789,622150.396552068,3350925.67497552,2,0.283294779908222,0.192297715383271
"13050",2015-06-13 17:58:21,-97.729918144,30.283890908,622151.246436407,3350926.25186867,3,-0.0466835226397961,0.166033981367946
"13054",2015-06-13 17:58:24,-97.729919542,30.283895416,622151.106385839,3350926.74997061,3,-0.0434660417182992,-0.121745179717739
"13058",2015-06-13 17:58:27,-97.72992094,30.283892134,622150.975987714,3350926.38473507,3,0.924638388911262,-0.103716724785045
"13062",2015-06-13 17:58:29,-97.72990174,30.283890076,622152.825264492,3350926.17730162,2,-0.333162902699163,0.261441856622696
"13067",2015-06-13 17:58:32,-97.729912039,30.283897253,622151.825775784,3350926.96162719,3,-0.494919311313424,-0.039395087165758
"13071",2015-06-13 17:58:34,-97.729922338,30.283896642,622150.835937161,3350926.88283702,2,-0.946403390611522,0.0428439881652594
"13076",2015-06-13 17:58:37,-97.729951838,30.283898088,622147.99672699,3350927.01136898,3,0.61642553168349,-0.0691446498967707
"13081",2015-06-13 17:58:40,-97.729932638,30.28389603,622149.846003585,3350926.80393503,3,-0.0466830861599495,0.165997044493755
"13085",2015-06-13 17:58:43,-97.729934036,30.283900537,622149.705954326,3350927.30192617,3,0.283294334503201,0.192334641081591
"13090",2015-06-13 17:58:46,-97.729925134,30.283905657,622150.55583733,3350927.87893009,3,0,0
"12947",2015-06-13 17:58:49,-97.729925134,30.283905657,622150.55583733,3350927.87893009,3,0.00321746652480215,-0.287779160930465
"12951",2015-06-13 17:58:52,-97.729925134,30.283897867,622150.565489729,3350927.01559261,3,-0.00321746652480215,0.287779160930465
"12954",2015-06-13 17:58:55,-97.729925134,30.283905657,622150.55583733,3350927.87893009,3,0,0
"12956",2015-06-13 17:58:57,-97.729925134,30.283905657,622150.55583733,3350927.87893009,2,-0.283294334503201,-0.192334641081591
"12959",2015-06-13 17:59:00,-97.729934036,30.283900537,622149.705954326,3350927.30192617,3,-0.286479723833812,0.0954448999837041
"12961",2015-06-13 17:59:03,-97.729942937,30.283903207,622148.846515155,3350927.58826087,3,-0.329945778280186,-0.0263002435676754
"12963",2015-06-13 17:59:06,-97.729953236,30.283902595,622147.85667782,3350927.50936014,3,-0.424894110765308,-0.288445902522653
"12965",2015-06-13 17:59:08,-97.729962137,30.283897476,622147.006889598,3350926.93246833,2,-0.00482605909928679,0.431668738601729
"12969",2015-06-13 17:59:10,-97.729962137,30.283905266,622146.99723748,3350927.79580581,2,-0.613240187677244,-0.21863470847408
"12973",2015-06-13 17:59:13,-97.729981338,30.283899534,622145.157516917,3350927.13990168,3,0.6599236431454,0.0526007115840912
"12979",2015-06-13 17:59:16,-97.729960739,30.283900758,622147.137287846,3350927.29770382,3,0.949588748742826,-0.330623580142856
"12984",2015-06-13 17:59:19,-97.72993124,30.283891522,622149.986054093,3350926.30583308,3,0.946403466475507,-0.0428438180436691
"12989",2015-06-13 17:59:22,-97.72990174,30.283890076,622152.825264492,3350926.17730162,3,-0.0466831333081548,0.165997032852223
"12994",2015-06-13 17:59:25,-97.729903138,30.283894583,622152.685215092,3350926.67529272,3,-0.286479769391008,0.0954448237704734
"12997",2015-06-13 17:59:28,-97.729912039,30.283897253,622151.825775784,3350926.96162719,3,0,0
"13001",2015-06-13 17:59:31,-97.729912039,30.283897253,622151.825775784,3350926.96162719,3,0.0466831191442907,-0.165997036422292
"13005",2015-06-13 17:59:34,-97.729910641,30.283892746,622151.965825141,3350926.46363608,3,0.616425597341731,-0.0691444273106754
"13009",2015-06-13 17:59:37,-97.729891441,30.283890688,622153.815101933,3350926.2562028,3,0,0
"13012",2015-06-13 17:59:39,-97.729891441,30.283890688,622153.815101933,3350926.2562028,2,0.286480219840693,-0.0954817148546378
"13016",2015-06-13 17:59:42,-97.72988254,30.283888017,622154.674542593,3350925.96975766,3,1.23288338712882,-0.138288090315958
"13019",2015-06-13 17:59:45,-97.729844139,30.283883901,622158.373192754,3350925.55489339,3,0.569770147907548,-0.641213418683037
"13022",2015-06-13 17:59:47,-97.729832442,30.283872216,622159.51273305,3350924.27246655,2,-0.333163127225513,0.261441658871869
"13026",2015-06-13 17:59:50,-97.729842741,30.283879393,622158.513243668,3350925.05679153,3,0,0
"13029",2015-06-13 17:59:52,-97.729842741,30.283879393,622158.513243668,3350925.05679153,2,0.046683228497083,-0.165997010500481
