"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"51155",2015-07-01 00:09:22,-97.736768415,30.287189711,621488.296935386,3351284.49915944,0,-2.32076394561833,6.30563007527962
"51170",2015-07-01 00:09:25,-97.736838607,30.287361078,621481.33464355,3351303.41604967,3,-0.154511320288293,1.79294748976827
"51184",2015-07-01 00:09:27,-97.736841405,30.287393461,621481.025620909,3351307.00194465,2,-0.862748422310688,2.05025625415146
"51198",2015-07-01 00:09:30,-97.736867601,30.287449213,621478.437375642,3351313.15271341,3,-0.429774188824619,0.881275676190853
"51212",2015-07-01 00:09:33,-97.736880699,30.287473195,621477.148053076,3351315.79654044,3,-0.569805593404453,0.641246294602752
"51226",2015-07-01 00:09:35,-97.736892398,30.28748488,621476.008441889,3351317.07903303,2,0.0499356634682044,-0.453777836325268
"51240",2015-07-01 00:09:38,-97.736890998,30.287472583,621476.158248879,3351315.71769952,3,-0.00479961402015761,0.431612978456542
"51255",2015-07-01 00:09:40,-97.736890998,30.287480372,621476.148649651,3351316.58092548,2,0.00319974268010507,-0.287741985637695
"51270",2015-07-01 00:09:43,-97.736890998,30.287472583,621476.158248879,3351315.71769952,3,-0.336365817890813,0.549166395328939
"51284",2015-07-01 00:09:46,-97.736901298,30.287487548,621475.149151426,3351317.36519871,3,-0.283230854043116,-0.192316461975376
"51298",2015-07-01 00:09:49,-97.736910198,30.287482428,621474.299458863,3351316.78824932,3,0.103038835067612,-1.19529802259058
"51312",2015-07-01 00:09:52,-97.736907399,30.287450045,621474.608575369,3351313.20235525,3,0.144911122217309,-0.929721610154957
"51327",2015-07-01 00:09:54,-97.736904601,30.28743324,621474.898397613,3351311.34291203,2,0.0998392108594999,-0.907556029657523
"51342",2015-07-01 00:09:57,-97.736901802,30.287408646,621475.197915246,3351308.62024394,3,-0.550463080561409,-1.82341666752473
"51356",2015-07-01 00:10:00,-97.736919602,30.287359459,621473.546526004,3351303.14999394,3,0.72911596292397,-2.86580693209544
"51370",2015-07-01 00:10:02,-97.736905105,30.287307602,621475.00475793,3351297.41838008,2,0.569805878039915,-0.641190947266296
"51386",2015-07-01 00:10:04,-97.736893406,30.287295918,621476.144369686,3351296.13599818,2,0.429742731542016,-0.881276071382066
"51400",2015-07-01 00:10:07,-97.736880309,30.287271936,621477.433597881,3351293.49216997,3,0.809645940394451,-1.3087361784031
"51414",2015-07-01 00:10:10,-97.736855512,30.28723627,621479.862535702,3351289.56596143,3,0.43297516721456,-1.16901755565777
"51385",2015-07-01 00:10:13,-97.736842414,30.287204499,621481.161461203,3351286.05890877,3,0.426575274633554,-0.593496612583598
"51441",2015-07-01 00:10:16,-97.736829316,30.287188307,621482.441187027,3351284.27841893,3,0,0
"51455",2015-07-01 00:10:19,-97.736829316,30.287188307,621482.441187027,3351284.27841893,3,-1.13956607639557,1.28243728657253
"51469",2015-07-01 00:10:21,-97.736852713,30.287211676,621480.162054874,3351286.8432935,2,-0.700207344527977,-0.462045759117852
"51482",2015-07-01 00:10:24,-97.736874711,30.287199381,621478.061432841,3351285.45715622,3,0.76291086167718,-1.14273725030944
"51495",2015-07-01 00:10:27,-97.736851314,30.287168222,621480.350165426,3351282.02894447,3,0.0095994386356324,-0.863225923851132
"51508",2015-07-01 00:10:29,-97.736851314,30.287152644,621480.369364303,3351280.30249263,2,-0.373471707066831,-0.148023448263605
"51509",2015-07-01 00:10:32,-97.736863013,30.28714875,621479.248949182,3351279.85842228,3,-0.0748557213810273,0.680667248787358
"51535",2015-07-01 00:10:34,-97.736864412,30.287161047,621479.099237739,3351281.21975678,2,-0.806446689685496,1.02099426323548
"51548",2015-07-01 00:10:37,-97.736889209,30.287188924,621476.67989767,3351284.28273957,3,-0.482878375177582,1.62279589939862
"51561",2015-07-01 00:10:40,-97.736903706,30.287232992,621475.231262545,3351289.15112727,3,-0.486077636635552,1.91053793594862
"51574",2015-07-01 00:10:43,-97.736918203,30.287284849,621473.773029635,3351294.88274107,3,-0.589115805535888,3.10583601829906
"51587",2015-07-01 00:10:46,-97.736935499,30.287369089,621472.005682218,3351304.20024913,3,-0.239012481295504,3.33689569821581
"51601",2015-07-01 00:10:48,-97.736939697,30.287429348,621471.527657256,3351310.87404052,2,-0.442572040405745,2.03224385824675
"51615",2015-07-01 00:10:51,-97.736952795,30.287484486,621470.199941134,3351316.9707721,3,-1.07838900969364,5.30415340419859
"51629",2015-07-01 00:10:54,-97.736984588,30.287628373,621466.964774105,3351332.88323231,3,-0.654256686684676,2.18508469336666
"51642",2015-07-01 00:10:56,-97.736997686,30.287667932,621465.656260732,3351337.2534017,2,-0.15614076203201,1.9368552781331
"51655",2015-07-01 00:10:59,-97.737001884,30.287720402,621465.187838446,3351343.06396753,3,0.565004392236006,-0.209633832564577
"51668",2015-07-01 00:11:01,-97.736990185,30.287716506,621466.31784723,3351342.64469987,2,-0.0435041099165877,-0.121705743484199
"51681",2015-07-01 00:11:04,-97.736991584,30.287713225,621466.1873349,3351342.27958264,3,-0.766136994274954,1.43047978185738
"51694",2015-07-01 00:11:07,-97.737014982,30.287752173,621463.888923918,3351346.57102198,3,-0.262344854418188,3.41985886124894
"51707",2015-07-01 00:11:10,-97.737021978,30.287844814,621463.101889354,3351356.83059857,3,-1.24900888721459,3.05327656430503
"51721",2015-07-01 00:11:13,-97.737059873,30.28792783,621459.354862693,3351365.99042826,3,-1.45346430840436,5.29994707321748
"51735",2015-07-01 00:11:15,-97.737088868,30.288023754,621456.447934076,3351376.59032241,2,3.00177342650325,-4.11706379785513
"51749",2015-07-01 00:11:18,-97.736996677,30.287911418,621465.453254355,3351364.23913101,3,-0.536008326142716,2.36431630359342
"51761",2015-07-01 00:11:21,-97.737012574,30.287975572,621463.845229377,3351371.33207992,3,3.65292961936211,-6.75259806518443
"51773",2015-07-01 00:11:23,-97.736938184,30.287852995,621471.151088616,3351357.82688379,2,0.906651470300858,-7.81616363633657
"51808",2015-07-01 00:11:31,-97.736870009,30.287288127,621478.404300378,3351295.2975747,8,-0.727831283944066,4.44465127489953
"51843",2015-07-01 00:11:42,-97.736947588,30.287730027,621470.398156255,3351344.18873873,11,-2.24981028889306,-38.8253652787146
"51856",2015-07-01 00:11:45,-97.737031218,30.286679855,621463.648725388,3351227.71264289,3,-3.37518611736596,-2.25166580779478
"51868",2015-07-01 00:11:47,-97.737101914,30.286639903,621456.898353153,3351223.20931127,2,12.6313986168825,12.370534734102
"51881",2015-07-01 00:11:49,-97.736836427,30.286860583,621482.161150387,3351247.95038074,2,-7.427735490414,2.50928975113978
"51895",2015-07-01 00:11:52,-97.737067209,30.286930735,621459.877943916,3351255.47825,3,-0.338027785765007,-4.78949589344362
"51909",2015-07-01 00:11:55,-97.737079412,30.286801204,621458.863860559,3351241.10976232,3,0.407126730191521,2.60922902543098
"51922",2015-07-01 00:11:58,-97.73706581,30.286871703,621460.085240749,3351248.93744939,3,1.55159810658855,6.37772994783397
"51936",2015-07-01 00:12:01,-97.737015208,30.287043856,621464.740035069,3351268.07063924,3,-0.0998385233494143,0.907556058683743
"51950",2015-07-01 00:12:04,-97.737018007,30.28706845,621464.440519499,3351270.79330741,3,0.556865779605384,1.24789515510201
"51963",2015-07-01 00:12:07,-97.737000207,30.287102058,621466.111116838,3351274.53699288,3,0.254181483993307,4.25834268626447
"51976",2015-07-01 00:12:10,-97.736990803,30.287217238,621466.87366129,3351287.31202094,3,-0.144910640083253,0.929721674416214
"51989",2015-07-01 00:12:12,-97.736993601,30.287234043,621466.58384001,3351289.17146428,2,1.01069019540834,3.69108880031854
"52001",2015-07-01 00:12:15,-97.7369608,30.287333642,621469.615910596,3351300.24473069,3,0.78059202285173,2.75725298731898
"52015",2015-07-01 00:12:18,-97.736935499,30.287408035,621471.957686664,3351308.51648965,3,0.485350955394097,0.902702149236575
"52028",2015-07-01 00:12:20,-97.736925199,30.287424226,621472.928388575,3351310.32189395,2,0.900550069403835,2.05440228688531
"52042",2015-07-01 00:12:22,-97.736906,30.287461115,621474.729488714,3351314.43069852,2,0.700205141756063,0.462082561726371
"52056",2015-07-01 00:12:25,-97.736884002,30.287473411,621476.830104139,3351315.81694621,3,0.816044407819087,-1.88425711992507
"52069",2015-07-01 00:12:28,-97.736859205,30.287422166,621479.278237363,3351310.16417485,3,0.367038891107465,0.723507105372846
"52082",2015-07-01 00:12:31,-97.736847507,30.287441638,621480.379354036,3351312.33469616,3,0.379870727891102,-0.42749738569061
"52095",2015-07-01 00:12:34,-97.736835808,30.287429953,621481.51896622,3351311.052204,3,0.164190880372189,2.82639845289911
"52108",2015-07-01 00:12:37,-97.736829707,30.287506403,621482.011538861,3351319.53139936,3,-0.0652554499101825,-0.182614120189101
"52122",2015-07-01 00:12:39,-97.736831106,30.287503121,621481.881027961,3351319.16617112,2,0.220526708794447,1.79709974800547
"52135",2015-07-01 00:12:42,-97.736823605,30.287551695,621482.542608087,3351324.55747037,3,-0.432974019398292,1.16901751778399
"52149",2015-07-01 00:12:45,-97.736836703,30.287583466,621481.243686029,3351328.06452292,3,-0.494901533587836,-0.0394206650089473
"52163",2015-07-01 00:12:47,-97.736847002,30.287582854,621480.253882962,3351327.98568159,2,-0.429773409889701,0.88123866636306
"52176",2015-07-01 00:12:50,-97.7368601,30.287606835,621478.964562732,3351330.62939759,3,-0.379174042958766,3.83500378369354
"52189",2015-07-01 00:12:52,-97.736867097,30.28767611,621478.206214646,3351338.29940516,2,-0.576283804296205,1.95483135432005
"51127",2015-07-01 00:12:55,-97.736884392,30.287729193,621476.477363233,3351344.16389922,3,0.630843638326041,4.11858805315569
"51141",2015-07-01 00:12:58,-97.736863289,30.287840477,621478.369894148,3351356.51966338,3,0.107630075886846,5.33193592991059
"51256",2015-07-01 00:13:01,-97.736858083,30.287984759,621478.692784376,3351372.51547117,3,-0.18684686984246,0.664144456386566
"51313",2015-07-01 00:13:04,-97.73686368,30.288002791,621478.132243767,3351374.50790454,3,0.292828892318842,-0.670909400408467
"51328",2015-07-01 00:13:07,-97.73685478,30.287984544,621479.010730444,3351372.49517634,3,-0.3355405262555,-2.2640361667145
