"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"660573",2015-07-30 06:31:19,-97.730346375,30.28378911,622110.183696197,3350914.50953652,0,8.64801562371819,-2.97283271250005
"660554",2015-07-30 06:31:22,-97.730077711,30.283706031,622136.127743068,3350905.59103838,3,-14.531678307394,5.02162281307392
"660592",2015-07-30 06:31:24,-97.730378671,30.283799572,622107.064386453,3350915.63428401,2,-3.43474462647767,5.28611875992889
"660602",2015-07-30 06:31:27,-97.730483946,30.283943685,622096.760152574,3350931.49264029,3,2.75952446367592,-0.123393902089447
"660613",2015-07-30 06:31:31,-97.730369257,30.283938119,622107.798250428,3350930.99906468,4,-9.77788224245887,2.65391777595505
"660623",2015-07-30 06:31:33,-97.730571932,30.283987978,622088.242485943,3350936.30690023,2,9.70738252849939,-2.96599624756103
"660632",2015-07-30 06:31:36,-97.730270227,30.283904764,622117.364633529,3350927.40891149,3,-1.54041362204589,1.05002614778156
"660641",2015-07-30 06:31:39,-97.730317901,30.28393365,622112.743392663,3350930.55898993,3,1.09601813655657,0.0719931088387966
"660651",2015-07-30 06:31:42,-97.730283695,30.283935267,622116.031447073,3350930.77496926,3,-0.413662444567308,-0.55753150007998
"660662",2015-07-30 06:31:45,-97.73029679,30.283920302,622114.790459739,3350929.10237476,3,2.11975533918788,-0.3402690681008
"660671",2015-07-30 06:31:48,-97.730230801,30.283910451,622121.149725756,3350928.08156755,3,0.656675244254681,0.340341105436285
"660680",2015-07-30 06:31:51,-97.730210203,30.283919464,622123.119751489,3350929.10259087,3,2.11657123162877,-0.0525248958729208
"660689",2015-07-30 06:31:54,-97.730144213,30.283917402,622129.469465184,3350928.94501618,3,0.0277746332576498,0.52294983365573
"660698",2015-07-30 06:31:58,-97.730142815,30.283936263,622129.580563717,3350931.03681552,4,0.373412347631529,0.148007843798647
"660707",2015-07-30 06:32:01,-97.730131118,30.283940156,622130.70080076,3350931.48083905,3,1.54997911915416,0.300939357373863
"660716",2015-07-30 06:32:05,-97.730066527,30.283950391,622136.900717237,3350932.68459648,4,0.653457344820102,0.628121236028771
"660726",2015-07-30 06:32:08,-97.730045929,30.283967194,622138.861089271,3350934.56896018,3,0.00321716628968716,-0.287779157205174
"660734",2015-07-30 06:32:11,-97.730045929,30.283959404,622138.87074077,3350933.70562271,3,0.994710095110349,-0.35271280631423
"660744",2015-07-30 06:32:13,-97.73002533,30.283952839,622140.86016096,3350933.0001971,2,0.329945619761323,0.0263000379006068
"660752",2015-07-30 06:32:16,-97.730015031,30.283953451,622141.849997819,3350933.07909721,3,0.666325819251748,-0.522958153082679
"660760",2015-07-30 06:32:19,-97.729994433,30.283939095,622143.848975277,3350931.51022275,3,0.00482532166643068,-0.431613324442878
"660767",2015-07-30 06:32:21,-97.729994433,30.283931306,622143.85862592,3350930.64699611,2,-1.26023192416566,-1.42224002148335
"660774",2015-07-30 06:32:24,-97.730034231,30.283893193,622140.077930148,3350926.38027604,3,-0.273644290709247,-1.05556099551419
"660780",2015-07-30 06:32:27,-97.730043133,30.283864706,622139.256997276,3350923.21359305,3,-0.32672878432398,-0.314079100886981
"660787",2015-07-30 06:32:30,-97.730053432,30.283856304,622138.276810923,3350922.27135575,3,-0.376629272320618,0.139734114520252
"660793",2015-07-30 06:32:33,-97.730065129,30.2838602,622137.146923106,3350922.6905581,3,0.379845995921642,-0.427476324606687
"660800",2015-07-30 06:32:36,-97.730053432,30.283848515,622138.286461094,3350921.40812912,3,0.00321713586648305,-0.287779150996357
"660807",2015-07-30 06:32:39,-97.730053432,30.283840725,622138.296112501,3350920.54479167,3,0.49494304365362,0.0394502119161189
"660814",2015-07-30 06:32:43,-97.730032833,30.283841949,622140.275884676,3350920.70259252,4,0.499744809581898,-0.392218718538061
"660822",2015-07-30 06:32:45,-97.730022534,30.283834771,622141.275374295,3350919.91815508,2,0.2824717592448,-0.10477277613245
"660830",2015-07-30 06:32:49,-97.730010837,30.283830876,622142.405261332,3350919.49906397,4,0.00321724211486677,-0.287779153169443
"660837",2015-07-30 06:32:52,-97.730010837,30.283823086,622142.414913058,3350918.63572652,3,1.03652161161881,-0.087133701890707
"660845",2015-07-30 06:32:55,-97.729978542,30.283820414,622145.524477893,3350918.37432541,3,-0.276828838434691,-0.767818561755121
"660853",2015-07-30 06:32:58,-97.729987443,30.283799716,622144.693991378,3350916.07086972,3,-0.656675435137004,-0.340342392058422
"660860",2015-07-30 06:33:01,-97.730008041,30.283790703,622142.723965073,3350915.04984255,3,-0.494919248099905,-0.0394500682596117
