"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"725993",2015-08-04 18:58:14,-97.726340996,30.280930485,622498.988208677,3350602.0109383,0,7.6315954066813,-10.3777657691389
"726003",2015-08-04 18:58:16,-97.726184752,30.280741685,622514.25139949,3350581.25540676,2,-1.69589790401515,-2.38472369080409
"726020",2015-08-04 18:58:21,-97.726274287,30.280634968,622505.77190997,3350569.3317883,5,-11.3005942334033,2.43753908621147
"726029",2015-08-04 18:58:24,-97.726625848,30.280704371,622471.87012727,3350576.64440556,3,-8.51594957449318,-0.812391531653702
"726037",2015-08-04 18:58:27,-97.726891705,30.280684966,622446.322278546,3350574.20723097,3,-8.83301304028525,-1.98972243194779
"726046",2015-08-04 18:58:30,-97.727167861,30.280633791,622419.823239425,3350568.23806367,3,-8.6319104169185,0.0579616115428507
"726055",2015-08-04 18:58:33,-97.72743703,30.280637977,622393.927508175,3350568.41194851,3,-9.22260245529469,3.3076472512912
"726064",2015-08-04 18:58:35,-97.727628,30.280699524,622375.482303264,3350575.02724301,2,-8.03154803727133,2.90367047255859
"726073",2015-08-04 18:58:38,-97.727877453,30.280780549,622351.387659152,3350583.73825443,3,-3.18443498620763,0.94201033981517
"726082",2015-08-04 18:58:40,-97.727943439,30.28079819,622345.01878918,3350585.62227511,2,-0.0700315039721318,0.249049830483273
"726091",2015-08-04 18:58:42,-97.727944837,30.280802698,622344.878726172,3350586.12037477,2,-0.0402108251970882,-0.409561642911285
"726101",2015-08-04 18:58:45,-97.727946234,30.280791625,622344.758093696,3350584.89168984,3,0.19637020281516,-0.0512263001874089
"726111",2015-08-04 18:58:48,-97.727940128,30.280790179,622345.347204305,3350584.73801094,3,0.23658140496506,0.358298416559895
"726120",2015-08-04 18:58:51,-97.727932625,30.280799805,622346.05694852,3350585.81290619,3,-0.0402107830159366,-0.409561648654441
"726132",2015-08-04 18:58:54,-97.727934022,30.280788732,622345.936316171,3350584.58422124,3,0.354920177778695,0.537448182702065
"726144",2015-08-04 18:58:56,-97.727926518,30.280798358,622346.646156526,3350585.65911761,2,0.00322181816833715,-0.287742198910564
"726154",2015-08-04 18:58:59,-97.727926518,30.280790569,622346.655821981,3350584.79589101,3,0.236581362007807,0.358298446362217
"726163",2015-08-04 18:59:02,-97.727919015,30.280800195,622347.365566067,3350585.87078635,3,-0.806353882226783,1.02093605852375
"726173",2015-08-04 18:59:05,-97.727943805,30.280828072,622344.94650442,3350588.93359452,3,-1.35690878261812,10.9009661020245
"726185",2015-08-04 18:59:07,-97.727969478,30.281025043,622342.232686855,3350610.73552673,2,7.98624409777888,17.1515153306536
"726196",2015-08-04 18:59:10,-97.727714433,30.281486845,622366.191419148,3350662.19007272,3,4.90583825897193,8.70746828871779
"726208",2015-08-04 18:59:12,-97.727610411,30.281642971,622376.003095666,3350679.6050093,2,4.93316911708098,17.2268191420784
"726218",2015-08-04 18:59:15,-97.727450549,30.282107736,622390.802603017,3350731.28546672,3,4.16373664094135,15.9929433534853
"726229",2015-08-04 18:59:18,-97.727315112,30.282539338,622403.29381294,3350779.26429678,3,2.4995698685913,13.1498352888351
"726240",2015-08-04 18:59:21,-97.727232566,30.282894493,622410.792522546,3350818.71380265,3,-0.0112898796020697,9.44210278770576
"726251",2015-08-04 18:59:24,-97.727229619,30.283150056,622410.758652907,3350847.04011101,3,-0.0498400170666476,1.92991076782346
"726261",2015-08-04 18:59:27,-97.727230499,30.283202306,622410.609132856,3350852.82984332,3,0.453906982496846,-2.30139102507383
"726271",2015-08-04 18:59:29,-97.727221598,30.283160688,622411.516946821,3350848.22706127,2,-0.420067176843683,0.0179789592511952
