"","timestamp","lon","lat","UTMlon","UTMlat","timediff","vLon","vLat"
"485900",2015-07-20 06:23:44,-97.72999914,30.283865927,622143.486894312,3350923.396217,0,-1.64654533499076,-0.419205711999287
"485909",2015-07-20 06:23:47,-97.730050636,30.283855079,622138.547258307,3350922.13859986,3,0.659924373573934,0.0525633588743707
"485918",2015-07-20 06:23:50,-97.730030037,30.283856302,622140.527031427,3350922.29628994,3,1.26507380125501,0.990590199672927
"485927",2015-07-20 06:23:56,-97.72995044,30.283909159,622148.117474235,3350928.23983114,6,-0.645433685781124,4.13514206651598
"485936",2015-07-20 06:23:59,-97.729969127,30.284021276,622146.181173178,3350940.64525734,3,-2.27062574960291,-3.40958610828966
"485944",2015-07-20 06:24:03,-97.730065129,30.283899147,622137.098670179,3350927.0069129,4,1.9821098180837,2.68326697909894
"485952",2015-07-20 06:24:09,-97.729939628,30.284043198,622148.991329088,3350943.10651478,6,-3.30754478019662,-5.02619188077127
"485961",2015-07-20 06:24:12,-97.730044531,30.28390816,622139.068694747,3350928.02793913,3,1.92337250511628,1.18706133325274
"485969",2015-07-20 06:24:15,-97.729984134,30.283939707,622144.838812262,3350931.58912313,3,-2.1824948778376,-1.16527747374494
"485977",2015-07-20 06:24:19,-97.730075428,30.283898535,622136.108832751,3350926.92801324,4,0.149197147006635,0.769491382408887
"485992",2015-07-20 06:24:29,-97.730059024,30.283967808,622137.600804221,3350934.62292706,10,0.11507295553262,0.466907744295895
"486000",2015-07-20 06:24:35,-97.730051521,30.283993013,622138.291241954,3350937.42437353,6,-5.8763162791729,-8.29879039037041
"486009",2015-07-20 06:24:37,-97.730175624,30.283844455,622126.538609396,3350920.82679275,2,4.04538950705901,-0.155951471440494
"486019",2015-07-20 06:24:42,-97.729965446,30.28383538,622146.765556931,3350920.04703539,5,-1.5580308714998,0.418442660166572
"486028",2015-07-20 06:24:48,-97.730062333,30.283858974,622137.417371702,3350922.55769135,6,-0.606775290410345,-0.794118210362891
"486037",2015-07-20 06:24:51,-97.730081533,30.283837664,622135.597045831,3350920.17533672,3,1.84835328627378,2.28275728262961
"486046",2015-07-20 06:24:56,-97.729984134,30.283939707,622144.838812262,3350931.58912313,5,0.824880365359907,0.0657322496796648
"486056",2015-07-20 06:25:02,-97.729932638,30.283942766,622149.788094455,3350931.98351663,6,-1.14597282682856,1.85798623800899
"486066",2015-07-20 06:25:05,-97.729967729,30.283993401,622146.350175974,3350937.55747535,3,-1.12408267799765,-0.98450273135677
"486076",2015-07-20 06:25:10,-97.730026728,30.283949557,622140.729762584,3350932.63496169,5,1.74585803992315,1.54102260453094
"486086",2015-07-20 06:25:17,-97.729898431,30.284045646,622152.950768864,3350943.42211992,7,-3.91983139591757,-1.45107227824628
"486097",2015-07-20 06:25:22,-97.730103017,30.283982165,622133.351611884,3350936.16675853,5,0.714635357886436,-1.01735242444556
"486108",2015-07-20 06:25:30,-97.730044531,30.28390816,622139.068694747,3350928.02793913,8,1.72004121936496,1.018270018614
"486120",2015-07-20 06:25:39,-97.72988254,30.28398928,622154.549065721,3350937.1923693,9,-0.54240450227452,-0.961285329656675
"486132",2015-07-20 06:25:57,-97.729986045,30.283834156,622144.78578468,3350919.88923337,18,-0.528175290665016,0.791113239569733
"486144",2015-07-20 06:26:10,-97.730056228,30.283927635,622137.919505902,3350930.17370548,13,-1.21583375956397,0.00494079170748591
"486155",2015-07-20 06:26:15,-97.730119421,30.283928471,622131.840337104,3350930.19840944,5,0.278437557998889,0.62394714068311
"486165",2015-07-20 06:26:21,-97.730101619,30.283962078,622133.510962452,3350933.94209229,6,0.544834393503455,-0.41432630092216
"486175",2015-07-20 06:26:27,-97.730067925,30.28393932,622136.779968813,3350931.45613448,6,-0.413651291436205,-1.29561723039175
"486185",2015-07-20 06:26:33,-97.730094629,30.283869436,622134.298061064,3350923.6824311,6,1.07195025329323,1.49208843203572
"486195",2015-07-20 06:26:39,-97.730026728,30.283949557,622140.729762584,3350932.63496169,6,1.25055357714882,3.02356996852905
"486204",2015-07-20 06:26:41,-97.730000025,30.284003862,622143.230869738,3350938.68210163,2,-1.45434737124015,-2.07855192823336
"486213",2015-07-20 06:26:46,-97.730076826,30.283910832,622135.959132882,3350928.28934199,5,0.519555371021852,-1.40281591592357
"486222",2015-07-20 06:26:51,-97.730050636,30.283847289,622138.556909737,3350921.27526241,5,-0.71300904363549,0.688955574141194
"486230",2015-07-20 06:26:54,-97.730072632,30.283866152,622136.417882606,3350923.34212913,3,0.532343925064197,-0.300882316776551
"486239",2015-07-20 06:26:58,-97.730050636,30.283855079,622138.547258307,3350922.13859986,4,0.834365969710052,1.95816492857411
"486248",2015-07-20 06:27:03,-97.73000613,30.283942991,622142.719088155,3350931.9294245,5,-0.400739630878282,-3.18474483831475
"486257",2015-07-20 06:27:06,-97.730019738,30.283856914,622141.516869263,3350922.37518999,3,-0.77935269670561,2.10423459298909
"486265",2015-07-20 06:27:11,-97.730059024,30.283952229,622137.620105779,3350932.89636295,5,-0.0353975703086083,-1.57922235775429
"486273",2015-07-20 06:27:17,-97.730062333,30.283866764,622137.407720357,3350923.42102881,6,0.503758052247576,1.98941301569964
"486282",2015-07-20 06:27:20,-97.730045929,30.283920457,622138.918994514,3350929.38926785,3,1.26669788042394,0.846718883141875
"486291",2015-07-20 06:27:23,-97.73000613,30.283942991,622142.719088155,3350931.9294245,3,0.821663154948813,0.353492780588567
"486300",2015-07-20 06:27:29,-97.729954634,30.283961629,622147.649067085,3350934.05038119,6,-1.25223863318873,3.34102299095442
"486319",2015-07-20 06:27:32,-97.729992522,30.284052436,622143.892351185,3350944.07345016,3,-0.550439264082039,-1.82341626270985
"485752",2015-07-20 06:27:35,-97.730010324,30.28400325,622142.241033393,3350938.60320137,3,1.47995301691117,0.549964323057793
"485762",2015-07-20 06:27:39,-97.729948529,30.2840225,622148.160845461,3350940.80305866,4,-0.312271228137737,3.87370010465384
"485772",2015-07-20 06:27:42,-97.729956917,30.28412744,622147.224031776,3350952.42415898,3,-1.47107894604172,-4.82070506697831
"485782",2015-07-20 06:27:48,-97.730052034,30.283867376,622138.3975581,3350923.49992858,6,1.31820739149892,0.249053229034568
"485792",2015-07-20 06:27:54,-97.72996964,30.28388006,622146.306802449,3350924.99424795,6,-1.64976180895853,-0.131463936840494
"485802",2015-07-20 06:27:57,-97.730021136,30.283877001,622141.357517022,3350924.59985614,3,-0.120694441992479,-2.70466851055001
"485812",2015-07-20 06:28:00,-97.730025843,30.283803833,622140.995433696,3350916.48585061,3,-0.564163012585292,2.87895649764687
"485811",2015-07-20 06:28:06,-97.730059024,30.283960018,622137.610455621,3350933.75958959,6,0,0
"485829",2015-07-20 06:28:09,-97.730059024,30.283960018,622137.610455621,3350933.75958959,3,0.383062402523744,-0.715218516842773
"485839",2015-07-20 06:28:12,-97.730047327,30.283940544,622138.759642828,3350931.61393404,3,0.86595806463932,-2.33802596790095
"485848",2015-07-20 06:28:15,-97.730021136,30.283877001,622141.357517022,3350924.59985614,3,-0.432962924979317,1.16899466793984
"485857",2015-07-20 06:28:18,-97.730034231,30.283908772,622140.058628247,3350928.10684014,3,0.436180145440934,-1.45677382250627
"485866",2015-07-20 06:28:21,-97.730021136,30.283869211,622141.367168684,3350923.73651868,3,-0.489297453003625,2.19832921493798
"485875",2015-07-20 06:28:24,-97.730035629,30.283928859,622139.899276325,3350930.33150632,3,0.865926750780394,-2.33806318541368
"485884",2015-07-20 06:28:27,-97.730009439,30.283865315,622142.497056577,3350923.31731677,3,-0.432963504999255,1.16903156880289
"485892",2015-07-20 06:28:30,-97.730022534,30.283897087,622141.198166062,3350926.82441147,3,0.379846026306041,-0.427476186770946
"485901",2015-07-20 06:28:33,-97.730010837,30.283885402,622142.337704141,3350925.54198291,3,0.0281671573369143,-0.514648797223344
